"year","month","meandate","lon","lat","value","unit","var"
1997,9,10122,144.54167175293,50.2083320617676,4.3037052154541,"mg m^-3","chl_ocx"
1997,9,10122,144.625015258789,50.2083320617676,4.30472326278687,"mg m^-3","chl_ocx"
1997,9,10122,144.708358764648,50.2083320617676,NA,"mg m^-3","chl_ocx"
1997,9,10122,144.79167175293,50.2083320617676,NA,"mg m^-3","chl_ocx"
1997,9,10122,144.875015258789,50.2083320617676,2.21848368644714,"mg m^-3","chl_ocx"
1997,9,10122,144.958358764648,50.2083320617676,1.4755665063858,"mg m^-3","chl_ocx"
1997,9,10122,144.54167175293,50.1249961853027,7.79823970794678,"mg m^-3","chl_ocx"
1997,9,10122,144.625015258789,50.1249961853027,5.65170049667358,"mg m^-3","chl_ocx"
1997,9,10122,144.708358764648,50.1249961853027,NA,"mg m^-3","chl_ocx"
1997,9,10122,144.79167175293,50.1249961853027,NA,"mg m^-3","chl_ocx"
1997,9,10122,144.875015258789,50.1249961853027,2.21848368644714,"mg m^-3","chl_ocx"
1997,9,10122,144.958358764648,50.1249961853027,2.21845960617065,"mg m^-3","chl_ocx"
1997,9,10122,144.54167175293,50.0416641235352,3.10187983512878,"mg m^-3","chl_ocx"
1997,9,10122,144.625015258789,50.0416641235352,5.65170383453369,"mg m^-3","chl_ocx"
1997,9,10122,144.708358764648,50.0416641235352,NA,"mg m^-3","chl_ocx"
1997,9,10122,144.79167175293,50.0416641235352,NA,"mg m^-3","chl_ocx"
1997,9,10122,144.875015258789,50.0416641235352,2.21848368644714,"mg m^-3","chl_ocx"
1997,9,10122,144.958358764648,50.0416641235352,1.87206888198853,"mg m^-3","chl_ocx"
1997,9,10122,144.54167175293,49.9583320617676,NA,"mg m^-3","chl_ocx"
1997,9,10122,144.625015258789,49.9583320617676,NA,"mg m^-3","chl_ocx"
1997,9,10122,144.708358764648,49.9583320617676,NA,"mg m^-3","chl_ocx"
1997,9,10122,144.79167175293,49.9583320617676,NA,"mg m^-3","chl_ocx"
1997,9,10122,144.875015258789,49.9583320617676,1.67550337314606,"mg m^-3","chl_ocx"
1997,9,10122,144.958358764648,49.9583320617676,1.67552769184113,"mg m^-3","chl_ocx"
1997,9,10122,144.54167175293,49.8749961853027,NA,"mg m^-3","chl_ocx"
1997,9,10122,144.625015258789,49.8749961853027,NA,"mg m^-3","chl_ocx"
1997,9,10122,144.708358764648,49.8749961853027,NA,"mg m^-3","chl_ocx"
1997,9,10122,144.79167175293,49.8749961853027,NA,"mg m^-3","chl_ocx"
1997,9,10122,144.875015258789,49.8749961853027,2.02488565444946,"mg m^-3","chl_ocx"
1997,9,10122,144.958358764648,49.8749961853027,2.39740061759949,"mg m^-3","chl_ocx"
1997,9,10122,144.54167175293,49.7916641235352,NA,"mg m^-3","chl_ocx"
1997,9,10122,144.625015258789,49.7916641235352,NA,"mg m^-3","chl_ocx"
1997,9,10122,144.708358764648,49.7916641235352,NA,"mg m^-3","chl_ocx"
1997,9,10122,144.79167175293,49.7916641235352,NA,"mg m^-3","chl_ocx"
1997,9,10122,144.875015258789,49.7916641235352,2.24152541160583,"mg m^-3","chl_ocx"
1997,9,10122,144.958358764648,49.7916641235352,2.24152898788452,"mg m^-3","chl_ocx"
1997,9,10122,144.54167175293,49.7083320617676,NA,"mg m^-3","chl_ocx"
1997,9,10122,144.625015258789,49.7083320617676,NA,"mg m^-3","chl_ocx"
1997,9,10122,144.708358764648,49.7083320617676,NA,"mg m^-3","chl_ocx"
1997,9,10122,144.79167175293,49.7083320617676,NA,"mg m^-3","chl_ocx"
1997,9,10122,144.875015258789,49.7083320617676,4.24336576461792,"mg m^-3","chl_ocx"
1997,9,10122,144.958358764648,49.7083320617676,2.77138924598694,"mg m^-3","chl_ocx"
1997,9,10122,144.54167175293,49.6249961853027,NA,"mg m^-3","chl_ocx"
1997,9,10122,144.625015258789,49.6249961853027,NA,"mg m^-3","chl_ocx"
1997,9,10122,144.708358764648,49.6249961853027,NA,"mg m^-3","chl_ocx"
1997,9,10122,144.79167175293,49.6249961853027,4.95895671844482,"mg m^-3","chl_ocx"
1997,9,10122,144.875015258789,49.6249961853027,4.24339866638184,"mg m^-3","chl_ocx"
1997,9,10122,144.958358764648,49.6249961853027,4.24335050582886,"mg m^-3","chl_ocx"
1997,9,10122,144.54167175293,49.5416641235352,NA,"mg m^-3","chl_ocx"
1997,9,10122,144.625015258789,49.5416641235352,NA,"mg m^-3","chl_ocx"
1997,9,10122,144.708358764648,49.5416641235352,NA,"mg m^-3","chl_ocx"
1997,9,10122,144.79167175293,49.5416641235352,4.95895719528198,"mg m^-3","chl_ocx"
1997,9,10122,144.875015258789,49.5416641235352,4.95892381668091,"mg m^-3","chl_ocx"
1997,9,10122,144.958358764648,49.5416641235352,4.95869588851929,"mg m^-3","chl_ocx"
1997,9,10129,144.54167175293,50.5416641235352,2.46070718765259,"mg m^-3","chl_ocx"
1997,9,10129,144.625015258789,50.5416641235352,2.187828540802,"mg m^-3","chl_ocx"
1997,9,10129,144.708358764648,50.5416641235352,2.08865571022034,"mg m^-3","chl_ocx"
1997,9,10129,144.79167175293,50.5416641235352,1.85481810569763,"mg m^-3","chl_ocx"
1997,9,10129,144.875015258789,50.5416641235352,2.06551361083984,"mg m^-3","chl_ocx"
1997,9,10129,144.958358764648,50.5416641235352,2.10454940795898,"mg m^-3","chl_ocx"
1997,9,10129,144.54167175293,50.4583320617676,2.20544838905334,"mg m^-3","chl_ocx"
1997,9,10129,144.625015258789,50.4583320617676,2.19350147247314,"mg m^-3","chl_ocx"
1997,9,10129,144.708358764648,50.4583320617676,1.93112921714783,"mg m^-3","chl_ocx"
1997,9,10129,144.79167175293,50.4583320617676,1.99689316749573,"mg m^-3","chl_ocx"
1997,9,10129,144.875015258789,50.4583320617676,2.04951620101929,"mg m^-3","chl_ocx"
1997,9,10129,144.958358764648,50.4583320617676,2.57696104049683,"mg m^-3","chl_ocx"
1997,9,10129,144.54167175293,50.3749961853027,2.22010970115662,"mg m^-3","chl_ocx"
1997,9,10129,144.625015258789,50.3749961853027,1.82828748226166,"mg m^-3","chl_ocx"
1997,9,10129,144.708358764648,50.3749961853027,1.91229856014252,"mg m^-3","chl_ocx"
1997,9,10129,144.79167175293,50.3749961853027,2.07544803619385,"mg m^-3","chl_ocx"
1997,9,10129,144.875015258789,50.3749961853027,2.05397796630859,"mg m^-3","chl_ocx"
1997,9,10129,144.958358764648,50.3749961853027,1.97215270996094,"mg m^-3","chl_ocx"
1997,9,10129,144.54167175293,50.2916641235352,1.96016025543213,"mg m^-3","chl_ocx"
1997,9,10129,144.625015258789,50.2916641235352,1.73556935787201,"mg m^-3","chl_ocx"
1997,9,10129,144.708358764648,50.2916641235352,2.16850018501282,"mg m^-3","chl_ocx"
1997,9,10129,144.79167175293,50.2916641235352,2.26410031318665,"mg m^-3","chl_ocx"
1997,9,10129,144.875015258789,50.2916641235352,2.30975079536438,"mg m^-3","chl_ocx"
1997,9,10129,144.958358764648,50.2916641235352,1.77653169631958,"mg m^-3","chl_ocx"
1997,9,10129,144.54167175293,50.2083320617676,1.60999190807343,"mg m^-3","chl_ocx"
1997,9,10129,144.625015258789,50.2083320617676,2.35461497306824,"mg m^-3","chl_ocx"
1997,9,10129,144.708358764648,50.2083320617676,2.36661052703857,"mg m^-3","chl_ocx"
1997,9,10129,144.79167175293,50.2083320617676,2.35634732246399,"mg m^-3","chl_ocx"
1997,9,10129,144.875015258789,50.2083320617676,1.8967924118042,"mg m^-3","chl_ocx"
1997,9,10129,144.958358764648,50.2083320617676,1.80124008655548,"mg m^-3","chl_ocx"
1997,9,10129,144.54167175293,50.1249961853027,2.61542391777039,"mg m^-3","chl_ocx"
1997,9,10129,144.625015258789,50.1249961853027,2.61545085906982,"mg m^-3","chl_ocx"
1997,9,10129,144.708358764648,50.1249961853027,1.88425850868225,"mg m^-3","chl_ocx"
1997,9,10129,144.79167175293,50.1249961853027,1.78177535533905,"mg m^-3","chl_ocx"
1997,9,10129,144.875015258789,50.1249961853027,1.71945023536682,"mg m^-3","chl_ocx"
1997,9,10129,144.958358764648,50.1249961853027,1.76697635650635,"mg m^-3","chl_ocx"
1997,9,10129,144.54167175293,50.0416641235352,1.80306541919708,"mg m^-3","chl_ocx"
1997,9,10129,144.625015258789,50.0416641235352,2.18061304092407,"mg m^-3","chl_ocx"
1997,9,10129,144.708358764648,50.0416641235352,1.91088604927063,"mg m^-3","chl_ocx"
1997,9,10129,144.79167175293,50.0416641235352,1.66600441932678,"mg m^-3","chl_ocx"
1997,9,10129,144.875015258789,50.0416641235352,1.60849666595459,"mg m^-3","chl_ocx"
1997,9,10129,144.958358764648,50.0416641235352,1.61560130119324,"mg m^-3","chl_ocx"
1997,9,10129,144.54167175293,49.9583320617676,1.82655870914459,"mg m^-3","chl_ocx"
1997,9,10129,144.625015258789,49.9583320617676,1.83238363265991,"mg m^-3","chl_ocx"
1997,9,10129,144.708358764648,49.9583320617676,1.83831369876862,"mg m^-3","chl_ocx"
1997,9,10129,144.79167175293,49.9583320617676,1.89637303352356,"mg m^-3","chl_ocx"
1997,9,10129,144.875015258789,49.9583320617676,1.85006737709045,"mg m^-3","chl_ocx"
1997,9,10129,144.958358764648,49.9583320617676,1.71811139583588,"mg m^-3","chl_ocx"
1997,9,10129,144.54167175293,49.8749961853027,2.73368358612061,"mg m^-3","chl_ocx"
1997,9,10129,144.625015258789,49.8749961853027,2.39926743507385,"mg m^-3","chl_ocx"
1997,9,10129,144.708358764648,49.8749961853027,2.02753901481628,"mg m^-3","chl_ocx"
1997,9,10129,144.79167175293,49.8749961853027,1.82109212875366,"mg m^-3","chl_ocx"
1997,9,10129,144.875015258789,49.8749961853027,1.99084877967834,"mg m^-3","chl_ocx"
1997,9,10129,144.958358764648,49.8749961853027,1.92463636398315,"mg m^-3","chl_ocx"
1997,9,10129,144.54167175293,49.7916641235352,2.07250237464905,"mg m^-3","chl_ocx"
1997,9,10129,144.625015258789,49.7916641235352,1.95437610149384,"mg m^-3","chl_ocx"
1997,9,10129,144.708358764648,49.7916641235352,1.79544794559479,"mg m^-3","chl_ocx"
1997,9,10129,144.79167175293,49.7916641235352,2.06124401092529,"mg m^-3","chl_ocx"
1997,9,10129,144.875015258789,49.7916641235352,2.04475855827332,"mg m^-3","chl_ocx"
1997,9,10129,144.958358764648,49.7916641235352,1.91756522655487,"mg m^-3","chl_ocx"
1997,9,10129,144.54167175293,49.7083320617676,1.80646562576294,"mg m^-3","chl_ocx"
1997,9,10129,144.625015258789,49.7083320617676,1.96403527259827,"mg m^-3","chl_ocx"
1997,9,10129,144.708358764648,49.7083320617676,2.07417273521423,"mg m^-3","chl_ocx"
1997,9,10129,144.79167175293,49.7083320617676,2.11098861694336,"mg m^-3","chl_ocx"
1997,9,10129,144.875015258789,49.7083320617676,2.05848073959351,"mg m^-3","chl_ocx"
1997,9,10129,144.958358764648,49.7083320617676,2.10296130180359,"mg m^-3","chl_ocx"
1997,9,10129,144.54167175293,49.6249961853027,1.82601761817932,"mg m^-3","chl_ocx"
1997,9,10129,144.625015258789,49.6249961853027,1.93869578838348,"mg m^-3","chl_ocx"
1997,9,10129,144.708358764648,49.6249961853027,1.99101984500885,"mg m^-3","chl_ocx"
1997,9,10129,144.79167175293,49.6249961853027,2.08850646018982,"mg m^-3","chl_ocx"
1997,9,10129,144.875015258789,49.6249961853027,1.98249089717865,"mg m^-3","chl_ocx"
1997,9,10129,144.958358764648,49.6249961853027,1.8795257806778,"mg m^-3","chl_ocx"
1997,9,10129,144.54167175293,49.5416641235352,2.09908843040466,"mg m^-3","chl_ocx"
1997,9,10129,144.625015258789,49.5416641235352,1.94533145427704,"mg m^-3","chl_ocx"
1997,9,10129,144.708358764648,49.5416641235352,1.96568858623505,"mg m^-3","chl_ocx"
1997,9,10129,144.79167175293,49.5416641235352,1.9333723783493,"mg m^-3","chl_ocx"
1997,9,10129,144.875015258789,49.5416641235352,1.82031035423279,"mg m^-3","chl_ocx"
1997,9,10129,144.958358764648,49.5416641235352,2.02580165863037,"mg m^-3","chl_ocx"
1997,10,10137,144.54167175293,50.5416641235352,2.06946086883545,"mg m^-3","chl_ocx"
1997,10,10137,144.625015258789,50.5416641235352,2.03912854194641,"mg m^-3","chl_ocx"
1997,10,10137,144.708358764648,50.5416641235352,2.06874561309814,"mg m^-3","chl_ocx"
1997,10,10137,144.79167175293,50.5416641235352,2.12684965133667,"mg m^-3","chl_ocx"
1997,10,10137,144.875015258789,50.5416641235352,2.19244575500488,"mg m^-3","chl_ocx"
1997,10,10137,144.958358764648,50.5416641235352,2.12799167633057,"mg m^-3","chl_ocx"
1997,10,10137,144.54167175293,50.4583320617676,2.41741633415222,"mg m^-3","chl_ocx"
1997,10,10137,144.625015258789,50.4583320617676,2.28517866134644,"mg m^-3","chl_ocx"
1997,10,10137,144.708358764648,50.4583320617676,1.97310554981232,"mg m^-3","chl_ocx"
1997,10,10137,144.79167175293,50.4583320617676,2.10730981826782,"mg m^-3","chl_ocx"
1997,10,10137,144.875015258789,50.4583320617676,2.21145057678223,"mg m^-3","chl_ocx"
1997,10,10137,144.958358764648,50.4583320617676,2.10046625137329,"mg m^-3","chl_ocx"
1997,10,10137,144.54167175293,50.3749961853027,2.66222143173218,"mg m^-3","chl_ocx"
1997,10,10137,144.625015258789,50.3749961853027,2.15395450592041,"mg m^-3","chl_ocx"
1997,10,10137,144.708358764648,50.3749961853027,2.0127100944519,"mg m^-3","chl_ocx"
1997,10,10137,144.79167175293,50.3749961853027,1.81309616565704,"mg m^-3","chl_ocx"
1997,10,10137,144.875015258789,50.3749961853027,1.82269549369812,"mg m^-3","chl_ocx"
1997,10,10137,144.958358764648,50.3749961853027,1.88646078109741,"mg m^-3","chl_ocx"
1997,10,10137,144.54167175293,50.2916641235352,2.31919240951538,"mg m^-3","chl_ocx"
1997,10,10137,144.625015258789,50.2916641235352,2.10671401023865,"mg m^-3","chl_ocx"
1997,10,10137,144.708358764648,50.2916641235352,2.04145812988281,"mg m^-3","chl_ocx"
1997,10,10137,144.79167175293,50.2916641235352,1.87449336051941,"mg m^-3","chl_ocx"
1997,10,10137,144.875015258789,50.2916641235352,1.77830719947815,"mg m^-3","chl_ocx"
1997,10,10137,144.958358764648,50.2916641235352,2.02637386322021,"mg m^-3","chl_ocx"
1997,10,10137,144.54167175293,50.2083320617676,2.62449407577515,"mg m^-3","chl_ocx"
1997,10,10137,144.625015258789,50.2083320617676,2.12239646911621,"mg m^-3","chl_ocx"
1997,10,10137,144.708358764648,50.2083320617676,2.05524969100952,"mg m^-3","chl_ocx"
1997,10,10137,144.79167175293,50.2083320617676,1.98239052295685,"mg m^-3","chl_ocx"
1997,10,10137,144.875015258789,50.2083320617676,1.77418148517609,"mg m^-3","chl_ocx"
1997,10,10137,144.958358764648,50.2083320617676,1.74700009822845,"mg m^-3","chl_ocx"
1997,10,10137,144.54167175293,50.1249961853027,2.35765695571899,"mg m^-3","chl_ocx"
1997,10,10137,144.625015258789,50.1249961853027,2.28077530860901,"mg m^-3","chl_ocx"
1997,10,10137,144.708358764648,50.1249961853027,2.18535947799683,"mg m^-3","chl_ocx"
1997,10,10137,144.79167175293,50.1249961853027,2.01857352256775,"mg m^-3","chl_ocx"
1997,10,10137,144.875015258789,50.1249961853027,1.89746117591858,"mg m^-3","chl_ocx"
1997,10,10137,144.958358764648,50.1249961853027,1.62831962108612,"mg m^-3","chl_ocx"
1997,10,10137,144.54167175293,50.0416641235352,2.85023903846741,"mg m^-3","chl_ocx"
1997,10,10137,144.625015258789,50.0416641235352,2.42292022705078,"mg m^-3","chl_ocx"
1997,10,10137,144.708358764648,50.0416641235352,2.23620247840881,"mg m^-3","chl_ocx"
1997,10,10137,144.79167175293,50.0416641235352,2.10426425933838,"mg m^-3","chl_ocx"
1997,10,10137,144.875015258789,50.0416641235352,1.88991022109985,"mg m^-3","chl_ocx"
1997,10,10137,144.958358764648,50.0416641235352,1.7947211265564,"mg m^-3","chl_ocx"
1997,10,10137,144.54167175293,49.9583320617676,2.41323232650757,"mg m^-3","chl_ocx"
1997,10,10137,144.625015258789,49.9583320617676,2.25410079956055,"mg m^-3","chl_ocx"
1997,10,10137,144.708358764648,49.9583320617676,2.06096148490906,"mg m^-3","chl_ocx"
1997,10,10137,144.79167175293,49.9583320617676,1.95551013946533,"mg m^-3","chl_ocx"
1997,10,10137,144.875015258789,49.9583320617676,1.87065541744232,"mg m^-3","chl_ocx"
1997,10,10137,144.958358764648,49.9583320617676,1.72836852073669,"mg m^-3","chl_ocx"
1997,10,10137,144.54167175293,49.8749961853027,3.0527548789978,"mg m^-3","chl_ocx"
1997,10,10137,144.625015258789,49.8749961853027,2.21447253227234,"mg m^-3","chl_ocx"
1997,10,10137,144.708358764648,49.8749961853027,2.23136186599731,"mg m^-3","chl_ocx"
1997,10,10137,144.79167175293,49.8749961853027,2.2284619808197,"mg m^-3","chl_ocx"
1997,10,10137,144.875015258789,49.8749961853027,2.04245376586914,"mg m^-3","chl_ocx"
1997,10,10137,144.958358764648,49.8749961853027,1.90957713127136,"mg m^-3","chl_ocx"
1997,10,10137,144.54167175293,49.7916641235352,2.67602562904358,"mg m^-3","chl_ocx"
1997,10,10137,144.625015258789,49.7916641235352,2.56940388679504,"mg m^-3","chl_ocx"
1997,10,10137,144.708358764648,49.7916641235352,2.4514696598053,"mg m^-3","chl_ocx"
1997,10,10137,144.79167175293,49.7916641235352,2.15583968162537,"mg m^-3","chl_ocx"
1997,10,10137,144.875015258789,49.7916641235352,2.02838563919067,"mg m^-3","chl_ocx"
1997,10,10137,144.958358764648,49.7916641235352,1.85472548007965,"mg m^-3","chl_ocx"
1997,10,10137,144.54167175293,49.7083320617676,2.58847451210022,"mg m^-3","chl_ocx"
1997,10,10137,144.625015258789,49.7083320617676,2.23344898223877,"mg m^-3","chl_ocx"
1997,10,10137,144.708358764648,49.7083320617676,2.32697057723999,"mg m^-3","chl_ocx"
1997,10,10137,144.79167175293,49.7083320617676,2.33887934684753,"mg m^-3","chl_ocx"
1997,10,10137,144.875015258789,49.7083320617676,2.00929975509644,"mg m^-3","chl_ocx"
1997,10,10137,144.958358764648,49.7083320617676,1.86634993553162,"mg m^-3","chl_ocx"
1997,10,10137,144.54167175293,49.6249961853027,2.6502583026886,"mg m^-3","chl_ocx"
1997,10,10137,144.625015258789,49.6249961853027,2.47649216651917,"mg m^-3","chl_ocx"
1997,10,10137,144.708358764648,49.6249961853027,2.32357811927795,"mg m^-3","chl_ocx"
1997,10,10137,144.79167175293,49.6249961853027,2.04958820343018,"mg m^-3","chl_ocx"
1997,10,10137,144.875015258789,49.6249961853027,2.02839756011963,"mg m^-3","chl_ocx"
1997,10,10137,144.958358764648,49.6249961853027,2.0062837600708,"mg m^-3","chl_ocx"
1997,10,10137,144.54167175293,49.5416641235352,2.59810185432434,"mg m^-3","chl_ocx"
1997,10,10137,144.625015258789,49.5416641235352,2.43991947174072,"mg m^-3","chl_ocx"
