/* DATA DESCRIPTION:
Citation:	Kostadinov, Tihomir S; Milutinovic, Svetlana; Marinov, Irina; Cabré, Anna (2016): Size-partitioned phytoplankton carbon concentrations retrieved from ocean color data, links to data in NetCDF format. PANGAEA, https://doi.org/10.1594/PANGAEA.859005, 
	Supplement to: Kostadinov, TS et al. (2016): Carbon-based phytoplankton size classes retrieved via ocean color estimates of the particle size distribution. Ocean Science, 12(2), 561-575, https://doi.org/10.5194/os-12-561-2016
Abstract:	Owing to their important roles in biogeochemical cycles, phytoplankton functional types (PFTs) have been the aim of an increasing number of ocean color algorithms. Yet, none of the existing methods are based on phytoplankton carbon (C) biomass, which is a fundamental biogeochemical and ecological variable and the "unit of accounting" in Earth system models. We present a novel bio-optical algorithm to retrieve size-partitioned phytoplankton carbon from ocean color satellite data. The algorithm is based on existing methods to estimate particle volume from a power-law particle size distribution (PSD). Volume is converted to carbon concentrations using a compilation of allometric relationships. We quantify absolute and fractional biomass in three PFTs based on size - picophytoplankton (0.5-2 µm in diameter), nanophytoplankton (2-20 µm) and microphytoplankton (20-50 µm). The mean spatial distributions of total phytoplankton C biomass and individual PFTs, derived from global SeaWiFS monthly ocean color data, are consistent with current understanding of oceanic ecosystems, i.e., oligotrophic regions are characterized by low biomass and dominance of picoplankton, whereas eutrophic regions have high biomass to which nanoplankton and microplankton contribute relatively larger fractions. Global climatological, spatially integrated phytoplankton carbon biomass standing stock estimates using our PSD-based approach yield - 0.25 Gt of C, consistent with analogous estimates from two other ocean color algorithms and several state-of-the-art Earth system models. Satisfactory in situ closure observed between PSD and POC measurements lends support to the theoretical basis of the PSD-based algorithm. Uncertainty budget analyses indicate that absolute carbon concentration uncertainties are driven by the PSD parameter No which determines particle number concentration to first order, while uncertainties in PFTs' fractional contributions to total C biomass are mostly due to the allometric coefficients. The C algorithm presented here, which is not empirically constrained a priori, partitions biomass in size classes and introduces improvement over the assumptions of the other approaches. However, the range of phytoplankton C biomass spatial variability globally is larger than estimated by any other models considered here, which suggests an empirical correction to the No parameter is needed, based on PSD validation statistics. These corrected absolute carbon biomass concentrations validate well against in situ POC observations.
Further details:	Description of data formats (URI: hdl:10013/epic.47410.d001)
Coverage:	DATE/TIME START: 1997-09-01T00:00:00 * DATE/TIME END: 2010-12-31T23:59:59
Comment:	Fractional and absolute phytoplankton carbon concentrations in three size classes - picoplankton, nanoplankton and microplankton. These maps are derived from SeaWiFS ocean color satellite imagery using retrievals of the particle size distribution and allometric relationships. The parameters of the underlying particle size distribution (PSD) used in the retrieval are also provided - namely, the power-law slope and the differential number concentration at a reference diameter of 2 µm (No). Note that absolute carbon concentrations include an empirical correction to the No PSD parameter, but No itself is given here before this correction. Partial uncertainty estimates are also provided. For details see the cited reference or preferably, the corresponding finalized article expected in Ocean Science, when available (the revised article version contains details on the aforementioned empirical correction). 
	Data files(s) are in NetCDF format and consist of 157 monthly mapped SeaWiFS-derived data, 12 monthly climatologies and one overall climatology (170 files total) at 9 km nominal resolution. Please see attached list of files for a detailed explanation of files and file names.
	The input data set used for the creation of the data posted here consists of monthly SeaWiFS spectral remote-sensing reflectance (Rrs) data, reprocessing R2010.0. These input SeaWiFS data were downloaded from the NASA Ocean Biology Distributed Active Archive Center (OB.DAAC) maintained by the NASA Ocean Biology Processing Group (OBPG) at the NASA Goddard Space Flight Center (GSFC). We hereby acknowledge NASA and the OBPG specifically for maintaining and providing the SeaWiFS data set, the SeaBASS in-situ data set and validation search tool, and generally for their support for ocean color research. DigitalGlobe and predecessor companies GeoEye, Inc. and ORBIMAGE are also acknowledged for their role in SeaWiFS data acquisition. The citation for the input SeaWiFS data set is as follows: "NASA Goddard Space Flight Center, Ocean Biology Distributed Active Archive Center; (2010): Sea-viewing Wide Field-of-view Sensor (SeaWiFS) Ocean Color Data, NASA OB.DAAC, Greenbelt, MD, USA. Reprocessing R2010.0. Accessed 2012/01/30. Maintained by NASA Ocean Biology Distributed Active Archive Center (OB.DAAC), Goddard Space Flight Center, Greenbelt MD."
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE * PI: Kostadinov, Tihomir S (kostadinov.t@gmail.com) * COMMENT: Start
	DATE/TIME (Date/Time) * GEOCODE * PI: Kostadinov, Tihomir S (kostadinov.t@gmail.com) * COMMENT: End
	File name (File name) * PI: Kostadinov, Tihomir S (kostadinov.t@gmail.com)
	Uniform resource locator/link to file (URL file) * PI: Kostadinov, Tihomir S (kostadinov.t@gmail.com) * COMMENT: NetCDF
	File size [kByte] (File size) * PI: Kostadinov, Tihomir S (kostadinov.t@gmail.com)
License:	Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported (CC-BY-NC-SA-3.0)
Size:	510 data points
*/
Date/Time (Start)	Date/Time (End)	File name	URL file (NetCDF)	File size [kByte]
1998-07-01	1998-07-31	S19981821998212.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S19981821998212.L3m_MO_PSD_PFT_C.nc	193392
1998-08-01	1998-08-31	S19982131998243.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S19982131998243.L3m_MO_PSD_PFT_C.nc	210144
1998-09-01	1998-09-30	S19982441998273.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S19982441998273.L3m_MO_PSD_PFT_C.nc	218281
1998-10-01	1998-10-31	S19982741998304.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S19982741998304.L3m_MO_PSD_PFT_C.nc	216446
1998-11-01	1998-11-30	S19983051998334.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S19983051998334.L3m_MO_PSD_PFT_C.nc	198035
1998-12-01	1998-12-31	S19983351998365.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S19983351998365.L3m_MO_PSD_PFT_C.nc	205429
1999-01-01	1999-01-31	S19990011999031.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S19990011999031.L3m_MO_PSD_PFT_C.nc	213520
1999-02-01	1999-02-28	S19990321999059.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S19990321999059.L3m_MO_PSD_PFT_C.nc	215960
1999-03-01	1999-03-31	S19990601999090.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S19990601999090.L3m_MO_PSD_PFT_C.nc	220977
1999-04-01	1999-04-30	S19990911999120.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S19990911999120.L3m_MO_PSD_PFT_C.nc	210223
1999-05-01	1999-05-31	S19991211999151.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S19991211999151.L3m_MO_PSD_PFT_C.nc	202886
1999-06-01	1999-06-30	S19991521999181.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S19991521999181.L3m_MO_PSD_PFT_C.nc	193945
1999-07-01	1999-07-31	S19991821999212.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S19991821999212.L3m_MO_PSD_PFT_C.nc	200435
1999-08-01	1999-08-31	S19992131999243.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S19992131999243.L3m_MO_PSD_PFT_C.nc	216684
1999-09-01	1999-09-30	S19992441999273.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S19992441999273.L3m_MO_PSD_PFT_C.nc	227245
1999-10-01	1999-10-31	S19992741999304.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S19992741999304.L3m_MO_PSD_PFT_C.nc	227647
1999-11-01	1999-11-30	S19993051999334.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S19993051999334.L3m_MO_PSD_PFT_C.nc	213114
1999-12-01	1999-12-31	S19993351999365.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S19993351999365.L3m_MO_PSD_PFT_C.nc	213835
2000-01-01	2000-01-31	S20000012000031.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20000012000031.L3m_MO_PSD_PFT_C.nc	220003
2000-02-01	2000-02-29	S20000322000060.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20000322000060.L3m_MO_PSD_PFT_C.nc	223167
2000-03-01	2000-03-31	S20000612000091.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20000612000091.L3m_MO_PSD_PFT_C.nc	228220
2000-04-01	2000-04-30	S20000922000121.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20000922000121.L3m_MO_PSD_PFT_C.nc	219058
2000-05-01	2000-05-31	S20001222000152.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20001222000152.L3m_MO_PSD_PFT_C.nc	206892
2000-06-01	2000-06-30	S20001532000182.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20001532000182.L3m_MO_PSD_PFT_C.nc	197230
2000-07-01	2000-07-31	S20001832000213.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20001832000213.L3m_MO_PSD_PFT_C.nc	201019
2000-08-01	2000-08-31	S20002142000244.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20002142000244.L3m_MO_PSD_PFT_C.nc	218840
2000-09-01	2000-09-30	S20002452000274.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20002452000274.L3m_MO_PSD_PFT_C.nc	227265
2000-10-01	2000-10-31	S20002752000305.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20002752000305.L3m_MO_PSD_PFT_C.nc	223164
2000-11-01	2000-11-30	S20003062000335.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20003062000335.L3m_MO_PSD_PFT_C.nc	209985
2000-12-01	2000-12-31	S20003362000366.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20003362000366.L3m_MO_PSD_PFT_C.nc	209710
2001-01-01	2001-01-31	S20010012001031.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20010012001031.L3m_MO_PSD_PFT_C.nc	213419
2001-02-01	2001-02-28	S20010322001059.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20010322001059.L3m_MO_PSD_PFT_C.nc	216938
2001-03-01	2001-03-31	S20010602001090.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20010602001090.L3m_MO_PSD_PFT_C.nc	231290
2001-04-01	2001-04-30	S20010912001120.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20010912001120.L3m_MO_PSD_PFT_C.nc	215278
2001-05-01	2001-05-31	S20011212001151.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20011212001151.L3m_MO_PSD_PFT_C.nc	209582
2001-06-01	2001-06-30	S20011522001181.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20011522001181.L3m_MO_PSD_PFT_C.nc	197149
2001-07-01	2001-07-31	S20011822001212.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20011822001212.L3m_MO_PSD_PFT_C.nc	200154
2001-08-01	2001-08-31	S20012132001243.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20012132001243.L3m_MO_PSD_PFT_C.nc	213857
2001-09-01	2001-09-30	S20012442001273.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20012442001273.L3m_MO_PSD_PFT_C.nc	228215
2001-10-01	2001-10-31	S20012742001304.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20012742001304.L3m_MO_PSD_PFT_C.nc	224517
2001-11-01	2001-11-30	S20013052001334.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20013052001334.L3m_MO_PSD_PFT_C.nc	213773
2001-12-01	2001-12-31	S20013352001365.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20013352001365.L3m_MO_PSD_PFT_C.nc	212137
2002-01-01	2002-01-31	S20020012002031.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20020012002031.L3m_MO_PSD_PFT_C.nc	220304
2002-02-01	2002-02-28	S20020322002059.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20020322002059.L3m_MO_PSD_PFT_C.nc	223856
2002-03-01	2002-03-31	S20020602002090.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20020602002090.L3m_MO_PSD_PFT_C.nc	225842
2002-04-01	2002-04-30	S20020912002120.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20020912002120.L3m_MO_PSD_PFT_C.nc	218106
2002-05-01	2002-05-31	S20021212002151.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20021212002151.L3m_MO_PSD_PFT_C.nc	208598
2002-06-01	2002-06-30	S20021522002181.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20021522002181.L3m_MO_PSD_PFT_C.nc	197615
2002-07-01	2002-07-31	S20021822002212.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20021822002212.L3m_MO_PSD_PFT_C.nc	198123
2002-08-01	2002-08-31	S20022132002243.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20022132002243.L3m_MO_PSD_PFT_C.nc	212881
2002-09-01	2002-09-30	S20022442002273.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20022442002273.L3m_MO_PSD_PFT_C.nc	229976
2002-10-01	2002-10-31	S20022742002304.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20022742002304.L3m_MO_PSD_PFT_C.nc	225528
2002-11-01	2002-11-30	S20023052002334.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20023052002334.L3m_MO_PSD_PFT_C.nc	212303
2002-12-01	2002-12-31	S20023352002365.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20023352002365.L3m_MO_PSD_PFT_C.nc	214117
2003-01-01	2003-01-31	S20030012003031.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20030012003031.L3m_MO_PSD_PFT_C.nc	217506
2003-02-01	2003-02-28	S20030322003059.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20030322003059.L3m_MO_PSD_PFT_C.nc	225203
2003-03-01	2003-03-31	S20030602003090.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20030602003090.L3m_MO_PSD_PFT_C.nc	232445
2003-04-01	2003-04-30	S20030912003120.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20030912003120.L3m_MO_PSD_PFT_C.nc	220637
2003-05-01	2003-05-31	S20031212003151.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20031212003151.L3m_MO_PSD_PFT_C.nc	203713
2003-06-01	2003-06-30	S20031522003181.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20031522003181.L3m_MO_PSD_PFT_C.nc	197648
2003-07-01	2003-07-31	S20031822003212.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20031822003212.L3m_MO_PSD_PFT_C.nc	202114
2003-08-01	2003-08-31	S20032132003243.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20032132003243.L3m_MO_PSD_PFT_C.nc	216070
2003-09-01	2003-09-30	S20032442003273.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20032442003273.L3m_MO_PSD_PFT_C.nc	224301
2003-10-01	2003-10-31	S20032742003304.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20032742003304.L3m_MO_PSD_PFT_C.nc	227230
2003-11-01	2003-11-30	S20033052003334.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20033052003334.L3m_MO_PSD_PFT_C.nc	216725
2003-12-01	2003-12-31	S20033352003365.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20033352003365.L3m_MO_PSD_PFT_C.nc	206430
2004-01-01	2004-01-31	S20040012004031.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20040012004031.L3m_MO_PSD_PFT_C.nc	219772
2004-02-01	2004-02-29	S20040322004060.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20040322004060.L3m_MO_PSD_PFT_C.nc	227917
2004-03-01	2004-03-31	S20040612004091.L3m_MO_PSD_PFT_C.nc	http://hs.pangaea.de/sat/Kostadinov_etal_2015/S20040612004091.L3m_MO_PSD_PFT_C.nc	230858
